,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
100,0.8469750889679716,0.8754448398576512,0.8505338078291816,0.8469750889679716,0.8505338078291816,0.8469750889679716,0.8647686832740215,0.8469750889679716,0.8576512455516013,0.8469750889679716,0.8533807829181494,0.015219280427046256
150,0.8540925266903915,0.8967971530249111,0.8576512455516013,0.8576512455516013,0.8576512455516013,0.8576512455516013,0.8861209964412812,0.8576512455516013,0.8683274021352313,0.8540925266903915,0.8647686832740215,0.023119746640712705
200,0.8825622775800712,0.8967971530249111,0.8683274021352313,0.8932384341637011,0.8612099644128114,0.8683274021352313,0.8861209964412812,0.8754448398576512,0.8861209964412812,0.8647686832740215,0.8782918149466192,0.01937876286812403
250,0.9039145907473308,0.9181494661921709,0.8754448398576512,0.911032028469751,0.8718861209964412,0.8825622775800712,0.8896797153024911,0.8967971530249111,0.8861209964412812,0.8754448398576512,0.8911032028469752,0.02486217035793517
300,0.9217081850533808,0.9252669039145908,0.9074733096085409,0.911032028469751,0.8790035587188612,0.9039145907473308,0.9074733096085409,0.9074733096085409,0.900355871886121,0.8967971530249111,0.9060498220640569,0.02014172316364949
350,0.9323843416370107,0.9323843416370107,0.9074733096085409,0.914590747330961,0.8967971530249111,0.914590747330961,0.9288256227758007,0.9288256227758007,0.9217081850533808,0.9039145907473308,0.9181494661921707,0.019763924993540093
400,0.9323843416370107,0.9323843416370107,0.9288256227758007,0.9217081850533808,0.900355871886121,0.9181494661921709,0.9288256227758007,0.9359430604982206,0.9252669039145908,0.9074733096085409,0.9231316725978648,0.017984847867347612
450,0.9323843416370107,0.9359430604982206,0.9288256227758007,0.9359430604982206,0.9039145907473308,0.9323843416370107,0.9323843416370107,0.9359430604982206,0.9252669039145908,0.911032028469751,0.9274021352313166,0.017403913008706813
500,0.9501779359430605,0.9395017793594306,0.9323843416370107,0.9323843416370107,0.9039145907473308,0.9323843416370107,0.9323843416370107,0.9395017793594306,0.9323843416370107,0.9252669039145908,0.9320284697508896,0.018593722901630173
550,0.9572953736654805,0.9644128113879004,0.9359430604982206,0.9359430604982206,0.9181494661921709,0.9323843416370107,0.9288256227758007,0.9501779359430605,0.9359430604982206,0.9252669039145908,0.9384341637010675,0.022678332449309422
600,0.9537366548042705,0.9679715302491103,0.9430604982206406,0.9288256227758007,0.9181494661921709,0.9466192170818505,0.9288256227758007,0.9537366548042705,0.9359430604982206,0.9323843416370107,0.9409252669039146,0.02329691204110514
650,0.9537366548042705,0.9644128113879004,0.9466192170818505,0.9323843416370107,0.9252669039145908,0.9395017793594306,0.9395017793594306,0.9501779359430605,0.9395017793594306,0.9359430604982206,0.9427046263345197,0.017648293307842886
700,0.9572953736654805,0.9679715302491103,0.9430604982206406,0.9359430604982206,0.9252669039145908,0.9395017793594306,0.9395017793594306,0.9537366548042705,0.9395017793594306,0.9395017793594306,0.9441281138790035,0.019066828634227474
750,0.9537366548042705,0.9679715302491103,0.9466192170818505,0.9359430604982206,0.9181494661921709,0.9395017793594306,0.9323843416370107,0.9537366548042705,0.9430604982206406,0.9395017793594306,0.9430604982206405,0.021267073741872693
800,0.9572953736654805,0.9679715302491103,0.9466192170818505,0.9466192170818505,0.9252669039145908,0.9501779359430605,0.9323843416370107,0.9537366548042705,0.9430604982206406,0.9359430604982206,0.9459074733096084,0.019554777043768037
850,0.9537366548042705,0.9644128113879004,0.9466192170818505,0.9395017793594306,0.9252669039145908,0.9572953736654805,0.9359430604982206,0.9537366548042705,0.9466192170818505,0.9395017793594306,0.9462633451957295,0.018032414329343757
900,0.9679715302491103,0.9679715302491103,0.9537366548042705,0.9395017793594306,0.9252669039145908,0.9572953736654805,0.9430604982206406,0.9537366548042705,0.9466192170818505,0.9395017793594306,0.9494661921708186,0.02090961847309688
950,0.9679715302491103,0.9644128113879004,0.9537366548042705,0.9430604982206406,0.9323843416370107,0.9572953736654805,0.9501779359430605,0.9466192170818505,0.9430604982206406,0.9430604982206406,0.9501779359430605,0.016965255882636667
1000,0.9679715302491103,0.9644128113879004,0.9572953736654805,0.9430604982206406,0.9359430604982206,0.9572953736654805,0.9501779359430605,0.9466192170818505,0.9430604982206406,0.9395017793594306,0.9505338078291814,0.01685380778790346
1050,0.9644128113879004,0.9679715302491103,0.9572953736654805,0.9430604982206406,0.9395017793594306,0.9572953736654805,0.9501779359430605,0.9501779359430605,0.9430604982206406,0.9466192170818505,0.9519572953736656,0.014866222505076158
1100,0.9679715302491103,0.9679715302491103,0.9537366548042705,0.9430604982206406,0.9430604982206406,0.9679715302491103,0.9537366548042705,0.9501779359430605,0.9537366548042705,0.9395017793594306,0.9540925266903914,0.016853807787874948
1150,0.9679715302491103,0.9679715302491103,0.9572953736654805,0.9466192170818505,0.9430604982206406,0.9679715302491103,0.9501779359430605,0.9501779359430605,0.9537366548042705,0.9430604982206406,0.9548042704626335,0.015717678591813326
1200,0.9679715302491103,0.9715302491103203,0.9501779359430605,0.9466192170818505,0.9430604982206406,0.9572953736654805,0.9501779359430605,0.9608540925266904,0.9430604982206406,0.9430604982206406,0.9533807829181494,0.01644217525407282
1250,0.9679715302491103,0.9715302491103203,0.9537366548042705,0.9466192170818505,0.9395017793594306,0.9572953736654805,0.9501779359430605,0.9572953736654805,0.9395017793594306,0.9430604982206406,0.9526690391459075,0.017374356384469148
1300,0.9679715302491103,0.9786476868327402,0.9537366548042705,0.9430604982206406,0.9430604982206406,0.9537366548042705,0.9501779359430605,0.9572953736654805,0.9466192170818505,0.9395017793594306,0.9533807829181494,0.01895869829939798
1350,0.9750889679715302,0.9750889679715302,0.9572953736654805,0.9430604982206406,0.9430604982206406,0.9501779359430605,0.9501779359430605,0.9572953736654805,0.9572953736654805,0.9430604982206406,0.9551601423487546,0.018731422064051012
1400,0.9679715302491103,0.9679715302491103,0.9644128113879004,0.9430604982206406,0.9430604982206406,0.9501779359430605,0.9537366548042705,0.9572953736654805,0.9572953736654805,0.9430604982206406,0.9548042704626335,0.015498147159678545
1450,0.9715302491103203,0.9750889679715302,0.9679715302491103,0.9430604982206406,0.9430604982206406,0.9501779359430605,0.9501779359430605,0.9501779359430605,0.9537366548042705,0.9501779359430605,0.9555160142348754,0.018183790872390432
1500,0.9750889679715302,0.9715302491103203,0.9644128113879004,0.9466192170818505,0.9359430604982206,0.9501779359430605,0.9501779359430605,0.9501779359430605,0.9537366548042705,0.9537366548042705,0.9551601423487543,0.018547596006210695
1550,0.9750889679715302,0.9750889679715302,0.9608540925266904,0.9466192170818505,0.9359430604982206,0.9466192170818505,0.9501779359430605,0.9501779359430605,0.9572953736654805,0.9537366548042705,0.9551601423487546,0.01944935968795878
1600,0.9750889679715302,0.9750889679715302,0.9679715302491103,0.9466192170818505,0.9359430604982206,0.9501779359430605,0.9572953736654805,0.9572953736654805,0.9572953736654805,0.9537366548042705,0.9576512455516013,0.01931677900357785
1650,0.9750889679715302,0.9822064056939501,0.9679715302491103,0.9430604982206406,0.9359430604982206,0.9501779359430605,0.9572953736654805,0.9572953736654805,0.9608540925266904,0.9537366548042705,0.9583629893238435,0.02190987193069388
1700,0.9750889679715302,0.9822064056939501,0.9679715302491103,0.9430604982206406,0.9395017793594306,0.9537366548042705,0.9537366548042705,0.9537366548042705,0.9608540925266904,0.9537366548042705,0.9583629893238435,0.02095054554001969
1750,0.9750889679715302,0.9822064056939501,0.9679715302491103,0.9430604982206406,0.9323843416370107,0.9572953736654805,0.9537366548042705,0.9537366548042705,0.9537366548042705,0.9537366548042705,0.9572953736654805,0.022821414830510343
1800,0.9750889679715302,0.9857651245551602,0.9715302491103203,0.9430604982206406,0.9466192170818505,0.9679715302491103,0.9572953736654805,0.9537366548042705,0.9608540925266904,0.9501779359430605,0.9612099644128114,0.02133945196724889
1850,0.9750889679715302,0.9857651245551602,0.9715302491103203,0.9430604982206406,0.9466192170818505,0.9679715302491103,0.9608540925266904,0.9608540925266904,0.9572953736654805,0.9501779359430605,0.9619217081850534,0.020950545539985283
1900,0.9750889679715302,0.9857651245551602,0.9715302491103203,0.9501779359430605,0.9501779359430605,0.9644128113879004,0.9608540925266904,0.9608540925266904,0.9572953736654805,0.9572953736654805,0.9633451957295375,0.017570461425544803
1950,0.9750889679715302,0.9857651245551602,0.9715302491103203,0.9501779359430605,0.9466192170818505,0.9608540925266904,0.9572953736654805,0.9608540925266904,0.9572953736654805,0.9572953736654805,0.9622775800711745,0.01854759600618478
2000,0.9750889679715302,0.9893238434163701,0.9679715302491103,0.9466192170818505,0.9501779359430605,0.9608540925266904,0.9572953736654805,0.9608540925266904,0.9572953736654805,0.9572953736654805,0.9622775800711745,0.019449359687946425
2050,0.9750889679715302,0.9857651245551602,0.9644128113879004,0.9501779359430605,0.9537366548042705,0.9608540925266904,0.9572953736654805,0.9608540925266904,0.9608540925266904,0.9572953736654805,0.9626334519572953,0.016400443777512177
