,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
1100,0.36852589641434264,0.3386454183266932,0.35258964143426297,0.3207171314741036,0.33266932270916333,0.3804780876494024,0.3625498007968127,0.32270916334661354,0.34860557768924305,0.40039840637450197,0.352788844621514,0.04006170651445592
1150,0.3745019920318725,0.34063745019920316,0.3565737051792829,0.3207171314741036,0.3286852589641434,0.3804780876494024,0.36852589641434264,0.33665338645418325,0.3466135458167331,0.40039840637450197,0.35537848605577693,0.03946092575987821
1200,0.3784860557768924,0.3386454183266932,0.3625498007968127,0.3207171314741036,0.3286852589641434,0.3904382470119522,0.36055776892430286,0.34063745019920316,0.3565737051792829,0.4063745019920319,0.35836653386454187,0.042783157115655605
1250,0.3665338645418327,0.3466135458167331,0.3844621513944223,0.32669322709163345,0.33266932270916333,0.3884462151394422,0.3625498007968127,0.3346613545816733,0.3565737051792829,0.41832669322709165,0.3617529880478088,0.04509820086843123
1300,0.3784860557768924,0.3466135458167331,0.39442231075697204,0.3346613545816733,0.33266932270916333,0.4043824701195219,0.3625498007968127,0.33067729083665337,0.36055776892430286,0.4282868525896414,0.3673306772908367,0.052162807040226446
1350,0.3804780876494024,0.34462151394422313,0.3884462151394422,0.33266932270916333,0.34063745019920316,0.4043824701195219,0.3784860557768924,0.33266932270916333,0.3565737051792829,0.41832669322709165,0.3677290836653387,0.04784733032635786
1400,0.3784860557768924,0.35258964143426297,0.38645418326693226,0.3426294820717131,0.34063745019920316,0.4123505976095618,0.3705179282868526,0.33067729083665337,0.3645418326693227,0.4243027888446215,0.3703187250996016,0.048166014143425945
1450,0.38645418326693226,0.3645418326693227,0.3884462151394422,0.34860557768924305,0.3426294820717131,0.4163346613545817,0.3784860557768924,0.3346613545816733,0.3625498007968127,0.4143426294820718,0.37370517928286856,0.04413568717009137
1500,0.38247011952191234,0.3804780876494024,0.3884462151394422,0.3545816733067729,0.35258964143426297,0.4143426294820718,0.37649402390438247,0.3386454183266932,0.3725099601593625,0.4123505976095618,0.3772908366533865,0.03824509038130395
1550,0.38247011952191234,0.3924302788844622,0.3884462151394422,0.35258964143426297,0.3545816733067729,0.41832669322709165,0.3884462151394422,0.3466135458167331,0.38247011952191234,0.4123505976095618,0.38187250996015937,0.037874146620849675
1600,0.3924302788844622,0.39442231075697204,0.3804780876494024,0.35258964143426297,0.3545816733067729,0.4282868525896414,0.39442231075697204,0.34462151394422313,0.37649402390438247,0.41832669322709165,0.38366533864541835,0.04320144076720774
1650,0.3904382470119522,0.3924302788844622,0.38247011952191234,0.350597609561753,0.3725099601593625,0.4262948207171315,0.40239043824701193,0.3466135458167331,0.3725099601593625,0.4262948207171315,0.3862549800796813,0.042758055519317245
1700,0.3924302788844622,0.39442231075697204,0.39641434262948205,0.3545816733067729,0.3884462151394422,0.4243027888446215,0.40039840637450197,0.35258964143426297,0.3705179282868526,0.4282868525896414,0.3902390438247012,0.03979281491616381
1750,0.40039840637450197,0.39641434262948205,0.39641434262948205,0.3565737051792829,0.3844621513944223,0.4262948207171315,0.4143426294820718,0.34860557768924305,0.3804780876494024,0.42231075697211157,0.39262948207171317,0.04038201308415053
1800,0.3924302788844622,0.39840637450199207,0.39641434262948205,0.35856573705179284,0.3884462151394422,0.4243027888446215,0.4163346613545817,0.3426294820717131,0.39840637450199207,0.4163346613545817,0.39322709163346614,0.039893861653944866
1850,0.39840637450199207,0.40239043824701193,0.38645418326693226,0.36055776892430286,0.3884462151394422,0.4282868525896414,0.4203187250996016,0.34462151394422313,0.39442231075697204,0.4163346613545817,0.39402390438247015,0.04062983505976095
1900,0.40039840637450197,0.4063745019920319,0.3924302788844622,0.36852589641434264,0.39442231075697204,0.4262948207171315,0.4123505976095618,0.34462151394422313,0.40039840637450197,0.4243027888446215,0.3970119521912351,0.03868747072325787
1950,0.4063745019920319,0.4043824701195219,0.39641434262948205,0.3645418326693227,0.38645418326693226,0.4243027888446215,0.41832669322709165,0.35258964143426297,0.39840637450199207,0.4163346613545817,0.39681274900398406,0.03624458306532989
2000,0.4143426294820718,0.4043824701195219,0.3924302788844622,0.37649402390438247,0.3884462151394422,0.4262948207171315,0.4282868525896414,0.3665338645418327,0.4043824701195219,0.4163346613545817,0.4017928286852589,0.0322058239940977
2050,0.4123505976095618,0.4143426294820718,0.39641434262948205,0.37649402390438247,0.3884462151394422,0.43227091633466136,0.4262948207171315,0.36852589641434264,0.4123505976095618,0.42231075697211157,0.40498007968127486,0.033640642423880235
2100,0.4123505976095618,0.4163346613545817,0.40039840637450197,0.38645418326693226,0.3844621513944223,0.4362549800796813,0.42231075697211157,0.3625498007968127,0.41035856573705176,0.43227091633466136,0.40637450199203184,0.03604259561753141
