,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
1100,0.7999999999999999,0.8500000000000001,0.8000000000000002,0.8030303030303031,0.6851851851851851,0.8999999999999999,0.8666666666666666,0.8484848484848486,0.7575757575757575,0.7333333333333334,0.8044276094276095,0.10210692185136279
1150,0.7777777777777778,0.7833333333333333,0.75,0.787878787878788,0.7999999999999999,0.7727272727272728,0.8166666666666668,0.8333333333333334,0.8333333333333334,0.7999999999999999,0.7955050505050505,0.04180737681591254
1200,0.7592592592592592,0.8666666666666667,0.8500000000000001,0.8181818181818182,0.7575757575757577,0.75,0.8181818181818182,0.7272727272727272,0.75,0.7333333333333334,0.7830471380471381,0.07875553953251895
1250,0.7962962962962963,0.8484848484848485,0.8500000000000001,0.8333333333333334,0.8030303030303031,0.6833333333333335,0.8787878787878789,0.7575757575757575,0.8181818181818182,0.7333333333333334,0.8002356902356904,0.09359447222865401
1300,0.7962962962962963,0.8181818181818182,0.8000000000000002,0.8030303030303031,0.7666666666666667,0.75,0.7037037037037037,0.7166666666666667,0.8636363636363636,0.7666666666666667,0.7784848484848484,0.07486103747042425
1350,0.8148148148148148,0.8333333333333334,0.7333333333333334,0.8030303030303031,0.8500000000000001,0.7833333333333333,0.787878787878788,0.7424242424242423,0.8181818181818182,0.8333333333333334,0.79996632996633,0.060358630502059384
1400,0.8666666666666667,0.7500000000000001,0.7166666666666668,0.7833333333333335,0.7166666666666667,0.7878787878787877,0.8666666666666668,0.7424242424242425,0.712121212121212,0.7166666666666668,0.7659090909090909,0.09313800872822656
1450,0.7833333333333333,0.7727272727272728,0.7166666666666667,0.7272727272727272,0.7999999999999999,0.7575757575757577,0.787878787878788,0.7666666666666666,0.6212121212121212,0.8500000000000001,0.7583333333333334,0.09508491838874776
1500,0.7666666666666667,0.7121212121212123,0.8666666666666667,0.787878787878788,0.8333333333333335,0.7424242424242425,0.8333333333333334,0.8181818181818182,0.7000000000000001,0.75,0.7810606060606061,0.08735690688195735
1550,0.7166666666666667,0.6969696969696971,0.6833333333333335,0.6969696969696969,0.7666666666666666,0.681818181818182,0.787878787878788,0.8000000000000002,0.6666666666666666,0.7666666666666667,0.7263636363636364,0.07658158537519628
1600,0.7500000000000001,0.6833333333333335,0.7999999999999999,0.6969696969696969,0.6833333333333335,0.8484848484848485,0.7272727272727274,0.7666666666666667,0.787878787878788,0.7166666666666668,0.7460606060606062,0.08560412917472121
1650,0.65,0.7575757575757577,0.6999999999999998,0.7333333333333334,0.7333333333333333,0.7575757575757577,0.85,0.7666666666666667,0.7121212121212123,0.7000000000000001,0.7360606060606061,0.08296298903376398
1700,0.7833333333333335,0.787878787878788,0.6818181818181818,0.6666666666666666,0.7000000000000001,0.7666666666666667,0.7878787878787881,0.7833333333333333,0.8030303030303031,0.7166666666666667,0.7477272727272728,0.07945590265785452
1750,0.7166666666666667,0.8333333333333335,0.8166666666666668,0.7424242424242423,0.7166666666666668,0.7166666666666668,0.6515151515151515,0.7166666666666668,0.8484848484848485,0.7500000000000001,0.750909090909091,0.09770065684400837
1800,0.7000000000000001,0.7424242424242425,0.75,0.6818181818181818,0.7424242424242425,0.7500000000000001,0.7333333333333334,0.8000000000000002,0.6666666666666666,0.8000000000000002,0.7366666666666667,0.06921683115361982
1850,0.75,0.8181818181818182,0.65,0.6818181818181818,0.8030303030303031,0.8166666666666668,0.7333333333333334,0.6666666666666669,0.7727272727272728,0.7666666666666666,0.745909090909091,0.0964778171556561
1900,0.7333333333333334,0.7333333333333334,0.7166666666666668,0.7575757575757575,0.7272727272727272,0.6969696969696969,0.7121212121212123,0.7666666666666666,0.6818181818181818,0.7666666666666666,0.7292424242424242,0.04469386653211698
1950,0.7333333333333334,0.6666666666666666,0.7166666666666668,0.712121212121212,0.7424242424242425,0.7500000000000001,0.7166666666666668,0.7166666666666667,0.6969696969696969,0.7333333333333333,0.7184848484848485,0.03752894707552705
2000,0.75,0.7166666666666668,0.75,0.7999999999999999,0.7666666666666666,0.7166666666666667,0.8333333333333334,0.7666666666666667,0.7424242424242425,0.6833333333333335,0.7525757575757576,0.06713280372522354
2050,0.7666666666666666,0.7333333333333334,0.8166666666666669,0.6969696969696971,0.7000000000000001,0.75,0.7500000000000001,0.8166666666666668,0.7333333333333334,0.7166666666666667,0.7480303030303032,0.06601323878282256
2100,0.6833333333333335,0.7833333333333333,0.85,0.6999999999999998,0.7666666666666666,0.7666666666666667,0.6666666666666666,0.6333333333333334,0.6833333333333332,0.6333333333333333,0.7166666666666666,0.11169401045901728
2150,0.7833333333333333,0.6833333333333335,0.8166666666666668,0.7500000000000001,0.7333333333333334,0.8166666666666668,0.65,0.6666666666666666,0.6969696969696971,0.7999999999999999,0.7396969696969697,0.09857783302335703
2200,0.7999999999999999,0.8166666666666668,0.7166666666666668,0.7424242424242425,0.7333333333333334,0.6666666666666666,0.75,0.75,0.7121212121212123,0.6833333333333332,0.7371212121212122,0.07273856342979608
2250,0.7000000000000001,0.75,0.65,0.7333333333333334,0.6333333333333334,0.7500000000000001,0.75,0.6666666666666666,0.7575757575757577,0.7833333333333333,0.7174242424242424,0.08039619594398346
2300,0.6166666666666667,0.75,0.7666666666666667,0.65,0.7666666666666667,0.7333333333333334,0.7424242424242425,0.6666666666666666,0.75,0.6333333333333334,0.7075757575757576,0.09191460834364823
2350,0.7000000000000001,0.8166666666666668,0.7333333333333334,0.7333333333333334,0.7000000000000001,0.7000000000000001,0.7833333333333333,0.7000000000000001,0.75,0.7666666666666667,0.7383333333333334,0.06376384147907066
2400,0.7000000000000001,0.6833333333333335,0.7500000000000001,0.7037037037037037,0.6666666666666666,0.7166666666666667,0.7500000000000001,0.75,0.6,0.6833333333333335,0.7003703703703703,0.07255422181160098
2450,0.7666666666666667,0.7666666666666667,0.6166666666666667,0.6833333333333335,0.7500000000000001,0.6833333333333335,0.8166666666666665,0.6166666666666667,0.6296296296296297,0.5833333333333334,0.6912962962962964,0.12445571287394448
