,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
100,0.8469750889679716,0.8754448398576512,0.8505338078291816,0.8469750889679716,0.8505338078291816,0.8469750889679716,0.8647686832740215,0.8469750889679716,0.8576512455516013,0.8469750889679716,0.8533807829181494,0.015219280427046256
150,0.9715302491103203,0.9644128113879004,0.9359430604982206,0.9252669039145908,0.9466192170818505,0.9572953736654805,0.9466192170818505,0.9466192170818505,0.9217081850533808,0.9430604982206406,0.9459074733096087,0.024668472145664016
200,0.9466192170818505,0.9750889679715302,0.9501779359430605,0.9359430604982206,0.9572953736654805,0.9679715302491103,0.9572953736654805,0.9537366548042705,0.9572953736654805,0.9501779359430605,0.9551601423487546,0.017005601375712793
250,0.9715302491103203,0.9715302491103203,0.9715302491103203,0.9395017793594306,0.9537366548042705,0.9679715302491103,0.9679715302491103,0.9644128113879004,0.9608540925266904,0.9537366548042705,0.9622775800711743,0.016389994306073498
300,0.9750889679715302,0.9822064056939501,0.9715302491103203,0.9466192170818505,0.9608540925266904,0.9715302491103203,0.9608540925266904,0.9644128113879004,0.9608540925266904,0.9572953736654805,0.9651245551601424,0.015880335686456932
350,0.9786476868327402,0.9715302491103203,0.9715302491103203,0.9715302491103203,0.9608540925266904,0.9644128113879004,0.9608540925266904,0.9644128113879004,0.9501779359430605,0.9537366548042705,0.9647686832740213,0.013715351541108528
400,0.9822064056939501,0.9750889679715302,0.9715302491103203,0.9644128113879004,0.9572953736654805,0.9679715302491103,0.9608540925266904,0.9786476868327402,0.9608540925266904,0.9679715302491103,0.9686832740213523,0.012770980674681444
450,0.9822064056939501,0.9857651245551602,0.9715302491103203,0.9608540925266904,0.9572953736654805,0.9608540925266904,0.9608540925266904,0.9644128113879004,0.9644128113879004,0.9679715302491103,0.9676156583629894,0.014912248071893812
500,0.9857651245551602,0.9857651245551602,0.9679715302491103,0.9679715302491103,0.9572953736654805,0.9715302491103203,0.9608540925266904,0.9608540925266904,0.9644128113879004,0.9679715302491103,0.9690391459074734,0.015275461055237477
550,0.9822064056939501,0.9822064056939501,0.9750889679715302,0.9679715302491103,0.9537366548042705,0.9715302491103203,0.9608540925266904,0.9644128113879004,0.9644128113879004,0.9679715302491103,0.9690391459074734,0.014109409476944229
600,0.9893238434163701,0.9822064056939501,0.9715302491103203,0.9644128113879004,0.9572953736654805,0.9715302491103203,0.9608540925266904,0.9644128113879004,0.9608540925266904,0.9679715302491103,0.9690391459074734,0.01571767859179804
650,0.9822064056939501,0.9822064056939501,0.9750889679715302,0.9679715302491103,0.9572953736654805,0.9715302491103203,0.9608540925266904,0.9644128113879004,0.9644128113879004,0.9644128113879004,0.9690391459074734,0.013361020581906113
700,0.9822064056939501,0.9822064056939501,0.9750889679715302,0.9679715302491103,0.9572953736654805,0.9715302491103203,0.9608540925266904,0.9679715302491103,0.9608540925266904,0.9608540925266904,0.9686832740213521,0.01404856654810454
