,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
750,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,0.9500000000000001,0.9833333333333334,0.9833333333333334,1.0,0.9833333333333334,0.9666666666666667,0.9766666666666668,0.025125544598580216
800,0.9666666666666668,0.9500000000000001,0.9666666666666668,0.8833333333333333,0.9833333333333334,0.9833333333333334,0.9333333333333332,0.9500000000000001,0.9833333333333334,0.9333333333333335,0.9533333333333335,0.04873257750635116
850,0.9500000000000001,1.0,0.9333333333333332,0.9333333333333335,0.9833333333333334,0.9666666666666667,1.0,0.9666666666666667,0.9833333333333334,0.9666666666666668,0.9683333333333335,0.037688316897870326
900,0.9500000000000001,0.9666666666666668,0.9500000000000001,0.9333333333333335,0.9833333333333334,0.9833333333333334,1.0,0.9833333333333334,1.0,0.9833333333333334,0.9733333333333334,0.03510732703771926
950,0.9666666666666667,1.0,0.9500000000000001,0.9666666666666667,0.9500000000000001,0.9333333333333335,0.9666666666666667,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666668,0.03243693859822356
1000,0.9666666666666667,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.9833333333333334,1.0,1.0,1.0,0.9333333333333335,0.9666666666666667,0.9783333333333333,0.03255257867481907
1050,0.9833333333333334,0.9500000000000001,0.9833333333333334,0.9500000000000001,1.0,0.9666666666666667,0.9833333333333334,0.9666666666666668,0.9500000000000001,0.9833333333333334,0.9716666666666669,0.02755094677502933
1100,0.9333333333333335,0.9333333333333332,1.0,0.9833333333333334,0.9166666666666669,1.0,0.9833333333333334,0.9500000000000001,0.9500000000000001,0.9333333333333335,0.9583333333333334,0.04787687113955107
1150,0.9333333333333332,0.9666666666666667,0.9833333333333334,0.9666666666666667,0.9833333333333334,0.9500000000000001,0.9833333333333334,0.9833333333333334,0.9666666666666668,0.9500000000000001,0.9666666666666666,0.027414216666677576
1200,0.9666666666666667,0.9833333333333334,0.9666666666666668,0.9166666666666666,0.9500000000000001,0.9500000000000001,0.9833333333333334,0.9500000000000001,0.9666666666666667,0.9166666666666669,0.9550000000000001,0.03688205645783746
1250,0.9666666666666667,0.9833333333333334,0.8999999999999999,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9833333333333334,0.9833333333333334,0.9500000000000001,0.9633333333333333,0.038379903333333826
1300,0.9500000000000001,0.9833333333333334,1.0,0.9666666666666668,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9333333333333335,0.9833333333333334,1.0,0.9766666666666668,0.032897060000005494
1350,0.9666666666666667,1.0,0.9833333333333334,0.9166666666666666,0.9833333333333334,0.9666666666666667,0.9833333333333334,0.9666666666666668,0.9833333333333334,0.9666666666666668,0.9716666666666667,0.03478474138857695
1400,0.9833333333333334,0.9500000000000001,0.9666666666666667,0.9500000000000001,0.9833333333333334,0.9666666666666667,0.9500000000000001,0.9500000000000001,1.0,0.9666666666666667,0.9666666666666668,0.027414216666660038
1450,0.9333333333333332,0.9666666666666667,0.9666666666666667,0.9500000000000001,0.9833333333333334,0.9833333333333334,0.9500000000000001,0.9166666666666669,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.03301108827951419
1500,0.9500000000000001,0.9833333333333334,0.9666666666666667,0.9500000000000001,0.9666666666666667,0.9833333333333334,0.9500000000000001,0.9,0.9666666666666667,0.9833333333333334,0.9600000000000002,0.03915533324990041
1550,0.9833333333333334,0.9500000000000001,0.9833333333333334,1.0,0.9333333333333335,0.9833333333333334,0.9833333333333334,0.9500000000000001,0.9666666666666668,0.9833333333333334,0.9716666666666669,0.0325525786748043
