,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Average,90% Confidence
2350,0.4641434262948207,0.49800796812749004,0.4243027888446215,0.4362549800796813,0.4402390438247012,0.4860557768924303,0.50199203187251,0.43824701195219123,0.46613545816733065,0.49601593625498,0.4651394422310757,0.045573012874020324
2400,0.45617529880478086,0.5,0.4302788844621514,0.43824701195219123,0.45219123505976094,0.4820717131474104,0.49601593625498,0.43824701195219123,0.4701195219123506,0.48804780876494025,0.4651394422310758,0.04000270544191667
2450,0.4601593625498008,0.5059760956175299,0.448207171314741,0.4402390438247012,0.4601593625498008,0.4721115537848606,0.48406374501992033,0.4342629482071713,0.4641434262948207,0.4940239043824701,0.46633466135458174,0.03605599739702278
2500,0.4601593625498008,0.5,0.4442231075697211,0.43227091633466136,0.46613545816733065,0.4721115537848606,0.47808764940239046,0.4243027888446215,0.4721115537848606,0.5,0.46494023904382475,0.03997451513944133
2550,0.4442231075697211,0.5039840637450199,0.4402390438247012,0.4243027888446215,0.4581673306772908,0.4721115537848606,0.47410358565737054,0.43227091633466136,0.4681274900398406,0.49601593625498,0.4613545816733068,0.041321545604138955
2600,0.45617529880478086,0.50199203187251,0.4362549800796813,0.4362549800796813,0.4681274900398406,0.4860557768924303,0.4820717131474104,0.4302788844621514,0.4800796812749004,0.5039840637450199,0.46812749003984067,0.04257058274699486
2650,0.45219123505976094,0.49800796812749004,0.450199203187251,0.44223107569721115,0.450199203187251,0.4900398406374502,0.4800796812749004,0.43824701195219123,0.4701195219123506,0.5039840637450199,0.46752988047808774,0.037732146470992
2700,0.4541832669322709,0.49203187250996017,0.450199203187251,0.4282868525896414,0.4442231075697211,0.4860557768924303,0.4701195219123506,0.4362549800796813,0.4681274900398406,0.5139442231075697,0.4643426294820717,0.042074652049274686
2750,0.45617529880478086,0.5,0.45617529880478086,0.4342629482071713,0.448207171314741,0.4900398406374502,0.4721115537848606,0.44621513944223107,0.4721115537848606,0.5119521912350598,0.4687250996015936,0.039456844509895776
2800,0.4681274900398406,0.5099601593625498,0.4641434262948207,0.4402390438247012,0.4581673306772908,0.4860557768924303,0.4721115537848606,0.44621513944223107,0.4721115537848606,0.5119521912350598,0.4729083665338646,0.03739345275016571
2850,0.4601593625498008,0.5119521912350598,0.46215139442231074,0.4362549800796813,0.4402390438247012,0.48406374501992033,0.4760956175298805,0.4402390438247012,0.4721115537848606,0.5159362549800797,0.4699203187250996,0.04406874203167344
2900,0.450199203187251,0.5079681274900398,0.4800796812749004,0.43227091633466136,0.4402390438247012,0.4760956175298805,0.4721115537848606,0.4362549800796813,0.4641434262948207,0.5159362549800797,0.46752988047808763,0.04507081558426947
2950,0.45617529880478086,0.5119521912350598,0.47410358565737054,0.44621513944223107,0.4362549800796813,0.4701195219123506,0.4721115537848606,0.43227091633466136,0.46215139442231074,0.5199203187250996,0.46812749003984067,0.04540189588815954
3000,0.45617529880478086,0.5099601593625498,0.4701195219123506,0.44223107569721115,0.44223107569721115,0.4581673306772908,0.46215139442231074,0.43227091633466136,0.4601593625498008,0.5099601593625498,0.4643426294820717,0.0413799634888915
3050,0.4581673306772908,0.5099601593625498,0.4681274900398406,0.4362549800796813,0.44621513944223107,0.46613545816733065,0.46613545816733065,0.44223107569721115,0.4541832669322709,0.50199203187251,0.46494023904382475,0.03773641425012186
